record_id,date,pharmacy_id,medicine_id,medicine_category,pharmacy_location_code,supplier_count,current_stock_level,avg_weekly_sales,reorder_quantity,lead_time_days,supplier_delay_frequency,price_change_rate,storage_capacity,previous_shortage_count,dos_per_patient,category_shortage_rate,stock_to_sales_ratio,demand_volatility,seasonal_demand_factor,num_patients,target_stockout
204,2024-09-25,79,30,Oncology,13,4,118,30,66,14,0.37,0.06,202,0,1.31,0.2,3.93,0.22,1.0,21,1
205,2024-11-23,29,50,Antibiotic,20,4,154,71,100,21,0.19,-0.08,137,0,0.66,0.2,2.17,0.22,1.2,23,1
206,2024-04-16,47,23,Cardiology,18,3,80,27,100,89,0.63,0.1,149,0,0.94,0.6,2.96,0.49,1.0,22,1
207,2024-09-04,70,18,Painkiller,5,2,93,29,88,13,0.56,-0.1,247,0,0.83,0.0,3.21,0.27,1.0,27,1
208,2024-08-24,6,16,Painkiller,5,2,142,68,100,12,0.66,0.0,447,0,0.7,0.1,2.09,0.43,1.2,21,1
209,2024-06-10,73,3,Antibiotic,18,3,117,37,95,9,0.24,-0.01,442,0,3.16,0.2,3.16,0.62,1.0,7,0
210,2024-11-30,79,47,Diabetes,10,3,27,50,100,4,0.47,-0.1,388,0,0.17,0.2,0.54,0.34,1.0,22,1
211,2024-11-03,34,40,Antibiotic,7,2,113,50,100,15,0.83,0.13,337,1,0.56,0.3,2.26,0.25,1.2,28,1
212,2024-05-16,69,16,Antibiotic,1,1,72,33,100,85,0.79,0.01,385,0,0.95,0.7,2.18,0.89,1.0,16,1
213,2024-07-24,91,45,Oncology,12,2,100,10,23,61,0.0,0.2,216,0,10.0,0.2,10.0,0.75,1.0,7,0
214,2024-06-14,78,15,Cardiology,8,2,168,27,75,3,0.55,-0.04,177,0,3.35,0.4,6.22,0.51,1.0,13,1
215,2024-08-07,74,16,Cardiology,10,4,0,42,100,13,0.11,-0.08,486,0,0.0,0.1,0.0,0.24,1.0,35,1
216,2024-09-21,38,46,Oncology,6,1,42,26,100,15,0.55,0.02,334,0,0.6,0.3,1.62,0.75,1.0,19,1
217,2024-07-18,58,39,Oncology,7,2,94,35,100,29,0.94,-0.09,322,0,0.7,0.2,2.69,0.82,1.0,27,1
218,2024-02-16,7,29,Antibiotic,19,4,76,41,100,5,0.2,-0.06,447,0,0.68,0.3,1.85,0.83,1.4,19,1
219,2024-12-15,6,24,Painkiller,19,1,49,83,100,5,0.97,0.03,138,0,0.22,0.1,0.59,0.51,1.0,19,1
220,2024-12-04,37,20,Cardiology,9,3,93,51,100,8,0.49,0.17,195,0,3.19,0.4,1.82,0.27,1.0,4,1
221,2024-02-16,79,23,Antibiotic,10,2,64,49,100,14,0.69,-0.03,356,0,0.65,0.4,1.31,0.6,1.4,14,1
222,2024-11-29,89,50,Cardiology,3,4,108,20,64,42,0.55,-0.04,152,0,12.6,0.1,5.4,0.71,1.0,3,1
223,2024-02-08,93,23,Painkiller,13,3,142,37,87,68,0.34,-0.01,473,0,1.28,0.0,3.84,0.4,1.0,21,0
224,2024-01-01,32,34,Antibiotic,11,1,64,28,96,5,0.66,0.09,471,0,1.45,0.3,2.29,0.13,1.4,11,1
225,2024-12-24,59,43,Antibiotic,5,2,131,47,100,6,0.28,0.1,133,0,1.03,0.1,2.79,0.47,1.4,19,1
226,2024-08-02,78,21,Painkiller,12,2,64,38,100,7,0.2,0.02,309,0,0.98,0.2,1.68,0.51,1.2,12,1
227,2024-02-26,63,4,Painkiller,19,1,71,40,100,45,0.93,-0.03,390,0,0.39,0.0,1.77,0.65,1.0,32,1
228,2024-04-06,14,47,Painkiller,15,3,10,15,44,19,0.29,0.05,127,0,0.31,0.2,0.67,0.66,1.0,15,1
229,2024-04-16,52,47,Diabetes,1,2,185,43,100,11,0.41,-0.02,371,0,1.0,0.3,4.3,0.73,1.0,30,1
230,2024-03-25,90,2,Cardiology,20,1,147,32,96,45,0.85,0.05,349,0,2.01,0.2,4.59,0.34,1.0,16,1
231,2024-11-10,86,7,Diabetes,11,3,3,27,61,46,0.36,0.05,102,0,0.04,0.3,0.11,0.67,1.0,18,1
232,2024-07-07,28,12,Oncology,13,3,70,19,74,14,0.42,0.06,303,0,2.34,0.3,3.68,0.38,1.0,11,1
233,2024-04-22,39,30,Painkiller,19,2,117,28,73,9,0.35,0.12,355,0,1.17,0.3,4.18,0.26,1.0,25,0
234,2024-09-14,43,6,Oncology,1,2,43,29,98,5,0.48,0.09,368,0,0.58,0.4,1.48,0.39,1.0,18,1
235,2024-09-12,42,20,Painkiller,9,3,189,39,100,7,0.46,0.11,384,0,2.0,0.1,4.85,0.34,1.0,17,0
236,2024-05-02,34,15,Diabetes,2,3,82,39,85,58,0.42,-0.04,189,0,0.74,0.5,2.1,0.56,1.0,20,1
237,2024-09-06,51,25,Antibiotic,18,1,78,47,100,9,0.93,0.01,154,0,0.43,0.1,1.66,0.29,1.0,27,1
238,2024-09-04,68,48,Oncology,9,3,103,36,100,13,0.27,0.01,369,0,1.54,0.5,2.86,0.4,1.0,13,1
239,2024-06-26,86,33,Cardiology,1,1,144,25,60,14,0.96,0.14,216,0,2.37,0.5,5.76,0.16,1.0,17,1
240,2024-09-15,71,45,Antibiotic,8,2,118,29,67,22,0.52,0.0,210,0,0.98,0.2,4.07,0.76,1.0,29,1
241,2024-02-09,47,40,Antibiotic,8,1,93,68,100,9,0.75,-0.05,495,0,0.53,0.5,1.37,0.2,1.4,18,1
242,2024-01-02,98,49,Oncology,7,4,72,21,67,14,0.25,0.05,211,0,1.33,0.4,3.43,0.47,1.0,18,1
243,2024-08-13,26,26,Cardiology,14,2,145,37,86,79,0.51,0.0,274,0,1.52,0.2,3.92,0.74,1.0,18,1
244,2024-12-21,62,5,Diabetes,13,4,79,57,100,73,0.28,0.16,164,0,0.81,0.4,1.39,0.81,1.0,12,1
245,2024-08-22,86,11,Cardiology,17,2,144,25,87,8,0.63,-0.04,307,0,2.02,0.3,5.76,0.4,1.0,20,1
246,2024-11-30,47,36,Diabetes,12,1,87,27,100,9,0.65,0.05,108,0,1.74,0.4,3.22,0.35,1.0,13,1
247,2024-10-23,39,22,Oncology,10,1,131,6,20,9,0.7,0.1,173,0,8.99,0.4,21.83,0.77,1.0,17,1
248,2024-03-17,66,29,Antibiotic,16,2,156,49,100,7,0.52,0.05,268,0,0.72,0.3,3.18,0.31,1.2,31,0
249,2024-10-10,77,43,Antibiotic,19,1,155,43,100,3,0.8,0.03,445,0,1.68,0.2,3.6,0.65,1.0,15,1
250,2024-12-25,66,35,Diabetes,3,1,157,22,61,13,0.71,-0.01,320,0,1.67,0.5,7.14,0.11,1.0,30,1
251,2024-07-28,24,36,Cardiology,5,4,93,35,100,10,0.31,0.1,114,0,1.55,0.1,2.66,0.27,1.0,12,1
252,2024-06-23,16,22,Antibiotic,4,4,107,46,100,11,0.35,0.11,196,0,0.78,0.2,2.33,0.71,1.0,21,1
253,2024-03-10,20,14,Diabetes,18,2,101,10,31,61,0.3,-0.0,340,0,3.72,0.5,10.1,0.22,1.0,19,0
254,2024-10-01,33,6,Antibiotic,11,3,35,38,99,8,0.34,0.02,313,0,0.5,0.3,0.92,0.56,1.0,13,1
255,2024-11-14,22,8,Antibiotic,9,3,88,66,100,3,0.37,0.2,282,0,0.35,0.4,1.33,0.19,1.2,27,1
256,2024-01-18,32,34,Antibiotic,4,1,79,47,100,3,0.88,0.06,204,0,1.18,0.4,1.68,0.12,1.4,10,1
257,2024-02-22,50,26,Painkiller,19,2,73,25,69,6,0.5,-0.0,273,0,0.7,0.1,2.92,0.19,1.0,29,0
258,2024-11-14,94,22,Oncology,8,1,97,21,56,74,0.69,-0.07,455,0,1.2,0.3,4.62,0.23,1.0,27,1
259,2024-01-06,82,23,Cardiology,16,1,142,48,100,13,0.47,-0.1,197,0,0.86,0.1,2.96,0.81,1.0,24,1
260,2024-05-27,11,49,Painkiller,18,3,71,47,100,3,0.43,0.15,462,0,0.35,0.3,1.51,0.62,1.0,30,1
261,2024-09-13,63,19,Oncology,4,3,100,31,83,56,0.4,-0.03,314,0,0.66,0.6,3.23,0.68,1.0,34,1
262,2024-12-26,43,7,Diabetes,8,3,123,77,100,2,0.43,0.05,294,0,0.51,0.6,1.6,0.43,1.0,22,1
263,2024-03-17,78,26,Oncology,7,3,147,39,100,12,0.39,-0.1,427,0,0.75,0.5,3.77,0.14,1.0,35,1
264,2024-03-31,76,21,Cardiology,11,3,82,31,63,28,0.33,0.03,223,0,0.66,0.3,2.65,0.1,1.0,28,1
265,2024-07-12,3,9,Cardiology,10,4,88,32,94,1,0.45,0.05,357,0,0.71,0.2,2.75,0.75,1.0,27,1
266,2024-07-02,50,46,Painkiller,15,3,121,40,100,11,0.53,0.09,399,0,0.92,0.4,3.02,0.9,1.2,23,0
267,2024-11-21,31,35,Painkiller,1,1,106,55,100,14,0.62,0.09,323,0,0.67,0.2,1.93,0.25,1.0,20,1
268,2024-11-23,96,37,Diabetes,14,1,104,43,100,83,0.6,0.06,491,0,0.77,0.5,2.42,0.68,1.0,22,1
269,2024-03-17,41,28,Painkiller,17,3,159,47,100,7,0.51,0.0,284,0,1.18,0.2,3.38,0.36,1.0,20,0
270,2024-05-17,63,3,Diabetes,9,3,14,17,56,14,0.29,0.03,468,0,0.26,0.6,0.82,0.53,1.0,22,1
271,2024-01-24,33,33,Cardiology,2,2,57,25,50,12,0.4,0.06,262,0,0.57,0.2,2.28,0.48,1.0,28,1
272,2024-01-26,64,8,Antibiotic,4,3,0,73,100,8,0.71,-0.07,191,0,0.0,0.5,0.0,0.74,1.4,27,1
273,2024-07-07,51,11,Painkiller,9,3,121,24,57,15,0.49,-0.01,441,0,2.71,0.4,5.04,0.39,1.2,13,1
274,2024-08-14,81,7,Diabetes,8,2,132,59,100,35,0.77,0.11,383,0,0.92,0.3,2.24,0.14,1.0,17,1
275,2024-07-09,35,4,Painkiller,7,2,46,63,100,3,0.53,0.18,474,0,0.32,0.5,0.73,0.78,1.2,16,1
276,2024-11-29,44,18,Diabetes,14,3,78,31,95,7,0.49,0.04,188,0,1.6,0.6,2.52,0.65,1.0,11,1
277,2024-07-07,30,27,Diabetes,17,3,179,54,100,39,0.22,0.04,145,0,2.32,0.2,3.31,0.76,1.0,10,1
278,2024-06-17,64,12,Diabetes,3,4,28,43,100,30,0.1,-0.03,101,0,0.2,0.5,0.65,0.66,1.0,23,1
279,2024-10-24,62,45,Painkiller,13,2,159,15,42,10,0.5,0.06,369,0,4.12,0.1,10.6,0.48,1.0,18,0
280,2024-08-24,57,43,Painkiller,4,2,139,23,66,7,0.53,-0.02,323,0,2.64,0.3,6.04,0.86,1.2,16,1
281,2024-01-26,22,49,Cardiology,17,1,78,5,20,12,0.54,0.06,321,0,5.46,0.3,15.6,0.35,1.0,20,1
282,2024-07-14,49,1,Oncology,3,1,86,66,100,5,0.8,0.08,266,0,0.57,0.4,1.3,0.58,1.0,16,1
283,2024-01-06,88,49,Oncology,19,4,55,25,70,11,0.17,0.02,264,0,1.18,0.5,2.2,0.89,1.0,13,1
284,2024-02-08,45,30,Cardiology,19,1,106,5,20,40,0.3,-0.06,420,0,9.89,0.1,21.2,0.74,1.0,15,0
285,2024-10-05,12,17,Cardiology,13,3,102,40,100,4,0.25,0.06,360,0,0.94,0.3,2.55,0.32,1.0,19,1
286,2024-12-13,30,16,Antibiotic,15,4,112,42,95,6,0.46,0.09,368,0,1.1,0.2,2.67,0.71,1.4,17,0
287,2024-09-14,18,39,Antibiotic,12,1,126,42,88,3,0.99,0.08,496,0,0.72,0.3,3.0,0.45,1.0,29,1
288,2024-10-12,49,26,Cardiology,19,2,99,46,100,44,0.65,0.0,302,0,0.89,0.4,2.15,0.26,1.0,17,1
289,2024-07-26,6,13,Antibiotic,20,1,79,33,90,12,0.75,0.12,391,0,16.76,0.4,2.39,0.65,1.0,1,0
290,2024-01-17,73,12,Painkiller,9,1,83,48,100,2,0.85,0.14,160,0,0.76,0.4,1.73,0.36,1.0,16,1
291,2024-09-21,28,49,Diabetes,16,4,137,21,55,12,0.36,0.04,263,0,2.54,0.1,6.52,0.17,1.0,18,0
292,2024-06-21,84,24,Painkiller,7,1,45,37,100,6,0.62,-0.06,291,0,8.51,0.1,1.22,0.38,1.2,1,1
293,2024-04-13,73,29,Cardiology,1,2,53,10,21,11,0.45,0.15,211,0,1.48,0.7,5.3,0.57,1.0,25,1
294,2024-09-14,65,43,Diabetes,14,3,108,41,96,1,0.42,0.02,453,0,0.8,0.1,2.63,0.32,1.0,23,0
295,2024-07-14,79,40,Cardiology,7,1,103,27,100,61,0.66,0.12,260,0,26.7,0.3,3.81,0.27,1.0,1,1
296,2024-05-02,34,46,Antibiotic,4,1,104,57,100,78,0.87,0.08,358,0,0.67,0.8,1.82,0.86,1.0,19,1
297,2024-09-30,23,35,Oncology,17,1,116,28,70,5,0.78,0.14,428,0,1.93,0.7,4.14,0.32,1.0,15,1
298,2024-03-20,17,26,Antibiotic,1,2,55,67,100,88,0.62,0.02,147,0,0.25,0.3,0.82,0.52,1.2,23,1
299,2024-09-04,42,12,Cardiology,4,1,57,9,26,12,1.0,-0.0,235,0,1.27,0.2,6.33,0.69,1.0,35,1
300,2024-06-15,45,1,Cardiology,4,2,29,48,100,67,0.48,0.01,201,0,0.28,0.6,0.6,0.11,1.0,15,1
301,2024-06-23,65,18,Antibiotic,12,3,136,27,93,13,0.41,0.12,312,0,2.07,0.3,5.04,0.42,1.0,17,1
302,2024-05-26,42,50,Painkiller,17,2,106,37,100,84,0.4,0.07,373,0,1.06,0.4,2.86,0.4,1.0,19,0
303,2024-01-01,50,17,Antibiotic,11,1,179,30,100,11,0.59,0.17,415,0,2.2,0.6,5.97,0.47,1.4,19,1
304,2024-03-02,63,44,Diabetes,11,2,74,34,100,29,0.5,-0.03,432,0,1.52,0.5,2.18,0.56,1.0,10,1
305,2024-02-29,77,50,Cardiology,3,1,17,34,95,12,0.59,0.01,492,0,0.11,0.1,0.5,0.67,1.0,32,1
306,2024-05-12,34,27,Cardiology,13,2,82,29,100,8,0.92,-0.04,194,0,0.82,0.1,2.83,0.73,1.0,24,1
307,2024-09-02,71,41,Painkiller,11,3,73,50,100,6,0.82,0.08,332,0,0.44,0.1,1.46,0.49,1.0,23,1
308,2024-02-12,82,39,Diabetes,17,1,42,36,87,10,0.71,0.02,405,0,0.41,0.3,1.17,0.19,1.0,20,1
309,2024-09-30,21,39,Antibiotic,13,1,136,38,100,2,0.75,0.01,147,0,1.79,0.4,3.58,0.76,1.0,14,1
310,2024-05-24,20,20,Diabetes,7,3,35,12,31,9,0.29,0.11,314,0,2.04,0.7,2.92,0.7,1.0,10,1
311,2024-02-13,26,1,Painkiller,8,3,141,36,86,41,0.47,-0.04,339,0,2.28,0.1,3.92,0.84,1.0,12,1
312,2024-03-23,40,30,Painkiller,18,4,119,51,100,2,0.35,0.13,252,0,0.58,0.2,2.33,0.61,1.0,28,0
313,2024-10-04,1,31,Oncology,13,3,129,5,20,3,0.4,-0.04,429,0,6.69,0.5,25.8,0.49,1.0,27,1
314,2024-10-04,95,42,Diabetes,14,4,83,14,39,13,0.24,-0.1,258,0,4.15,0.6,5.93,0.39,1.0,10,1
315,2024-04-17,68,23,Antibiotic,16,2,99,47,100,34,0.39,0.04,379,0,1.13,0.5,2.11,0.43,1.2,13,1
316,2024-10-06,74,31,Antibiotic,18,2,136,30,100,2,0.41,0.03,318,0,1.87,0.4,4.53,0.74,1.0,17,0
317,2024-01-07,30,11,Painkiller,14,2,59,76,100,13,0.56,-0.01,250,0,0.36,0.5,0.78,0.81,1.0,15,1
318,2024-08-22,32,6,Oncology,4,4,14,12,44,70,0.49,-0.03,286,0,0.27,0.0,1.17,0.56,1.0,30,1
319,2024-06-03,35,44,Oncology,12,2,0,31,100,4,0.61,0.11,385,0,0.0,0.2,0.0,0.28,1.0,26,1
320,2024-07-19,72,36,Antibiotic,20,3,60,47,100,1,0.42,-0.1,107,0,0.36,0.4,1.28,0.15,1.0,25,1
321,2024-05-07,57,31,Diabetes,17,1,80,61,100,9,0.72,0.07,377,0,0.46,0.8,1.31,0.35,1.0,20,1
322,2024-01-09,20,29,Diabetes,14,2,8,20,53,20,0.56,-0.04,382,0,0.56,0.2,0.4,0.82,1.0,5,1
323,2024-03-09,16,30,Cardiology,17,4,213,5,20,10,0.42,-0.1,218,0,7.85,0.4,42.6,0.63,1.0,38,0
324,2024-01-15,57,13,Painkiller,8,2,112,49,100,43,0.62,0.07,347,0,2.67,0.6,2.29,0.16,1.0,6,1
325,2024-08-02,81,47,Painkiller,20,1,72,39,79,5,0.88,0.03,323,0,0.99,0.4,1.85,0.56,1.2,13,1
326,2024-05-26,50,2,Diabetes,12,4,96,17,49,43,0.0,0.05,135,0,1.88,0.9,5.65,0.34,1.0,21,1
327,2024-07-13,61,3,Oncology,7,2,83,57,100,73,0.45,0.15,331,0,0.68,0.5,1.46,0.74,1.0,15,1
328,2024-01-12,10,34,Antibiotic,6,2,133,29,100,2,0.75,-0.0,270,0,1.34,0.7,4.59,0.46,1.4,24,1
329,2024-11-29,58,42,Diabetes,19,1,65,61,100,54,1.0,0.2,206,0,0.83,0.7,1.07,0.47,1.0,9,1
330,2024-12-15,38,21,Painkiller,2,3,208,27,62,71,0.64,0.06,173,0,1.86,0.2,7.7,0.19,1.0,29,1
331,2024-04-30,86,40,Painkiller,16,4,79,40,100,11,0.56,-0.07,408,0,0.86,0.3,1.98,0.11,1.0,16,0
332,2024-08-28,36,14,Painkiller,13,1,120,47,100,7,0.76,0.07,441,0,0.99,0.5,2.55,0.41,1.2,18,1
333,2024-08-30,52,43,Diabetes,1,2,146,15,36,8,0.17,0.05,372,0,4.87,0.4,9.73,0.23,1.0,14,1
334,2024-05-23,79,36,Painkiller,15,1,74,56,100,15,0.56,0.07,357,0,0.66,0.4,1.32,0.6,1.0,14,1
335,2024-10-03,51,31,Oncology,1,1,130,41,100,56,0.58,0.0,227,0,1.31,0.6,3.17,0.32,1.0,17,1
336,2024-01-23,14,39,Cardiology,2,2,165,42,100,14,0.56,0.02,210,0,0.98,0.4,3.93,0.83,1.0,28,1
337,2024-03-31,77,25,Oncology,16,2,49,18,60,11,0.63,0.01,462,0,1.91,0.6,2.72,0.51,1.0,10,1
338,2024-12-27,100,46,Painkiller,20,3,60,44,100,5,0.41,0.06,475,0,0.48,0.3,1.36,0.59,1.0,20,0
339,2024-05-04,24,5,Oncology,20,3,185,35,100,2,0.65,0.06,379,0,2.47,0.9,5.29,0.26,1.0,15,1
340,2024-08-14,74,12,Painkiller,2,2,188,33,79,3,0.36,0.12,253,0,2.35,0.6,5.7,0.14,1.2,17,1
341,2024-04-19,82,5,Cardiology,16,1,104,25,58,14,1.0,0.0,121,0,3.24,0.8,4.16,0.76,1.0,9,1
342,2024-11-03,33,7,Oncology,4,3,112,18,47,4,0.09,0.04,100,0,2.42,0.4,6.22,0.28,1.0,18,1
343,2024-01-17,87,13,Painkiller,8,1,72,34,82,8,0.83,-0.08,148,0,2.96,0.7,2.12,0.41,1.0,5,1
344,2024-02-06,63,13,Oncology,17,1,17,55,100,3,0.69,0.16,279,0,0.12,0.1,0.31,0.44,1.0,18,1
345,2024-07-02,90,30,Painkiller,18,2,112,61,100,21,0.41,0.02,419,0,1.17,0.6,1.84,0.53,1.2,11,1
346,2024-06-15,34,4,Painkiller,6,1,142,82,100,5,0.8,0.14,192,0,1.73,0.2,1.73,0.42,1.2,7,1
347,2024-12-08,97,15,Painkiller,19,1,83,42,100,14,0.53,0.04,201,0,0.73,0.3,1.98,0.43,1.0,19,1
348,2024-09-15,49,2,Oncology,14,2,108,15,31,15,0.55,0.02,431,0,2.19,0.8,7.2,0.22,1.0,23,1
349,2024-03-08,16,7,Cardiology,20,3,83,39,100,1,0.23,0.09,241,0,1.49,0.4,2.13,0.18,1.0,10,0
350,2024-08-01,3,18,Oncology,13,1,128,5,20,27,1.0,0.12,408,0,6.64,0.1,25.6,0.32,1.0,27,1
351,2024-05-08,84,26,Antibiotic,16,2,125,5,20,6,0.54,-0.09,456,0,35.0,0.9,25.0,0.77,1.0,5,0
352,2024-12-01,10,7,Cardiology,5,2,173,26,83,1,0.81,-0.01,115,0,5.18,0.5,6.65,0.78,1.0,9,1
353,2024-10-27,39,17,Antibiotic,4,2,113,53,100,13,0.74,0.18,103,0,0.99,0.4,2.13,0.31,1.0,15,1
354,2024-10-16,35,49,Oncology,3,2,183,42,100,41,0.62,0.03,185,0,1.02,0.7,4.36,0.29,1.0,30,1
355,2024-09-25,41,41,Painkiller,7,1,110,43,100,88,0.81,-0.1,130,0,2.98,0.2,2.56,0.2,1.0,6,1
356,2024-03-06,90,35,Oncology,5,1,135,56,100,77,0.86,0.16,261,0,1.88,0.7,2.41,0.85,1.0,9,1
357,2024-04-14,32,6,Oncology,16,2,130,12,41,16,0.6,0.02,460,0,6.89,0.5,10.83,0.4,1.0,11,1
358,2024-09-13,97,38,Painkiller,18,3,126,37,90,54,0.34,-0.01,469,0,2.17,0.3,3.41,0.48,1.0,11,0
359,2024-11-24,53,32,Painkiller,19,2,70,49,100,74,0.48,0.03,485,0,0.77,0.3,1.43,0.72,1.0,13,1
360,2024-12-21,7,9,Diabetes,19,2,101,20,72,32,0.62,0.18,477,0,1.31,0.7,5.05,0.17,1.0,27,1
361,2024-03-26,12,1,Painkiller,11,2,173,59,100,4,0.53,-0.01,222,0,0.76,0.2,2.93,0.4,1.0,27,0
362,2024-09-28,76,15,Cardiology,2,1,106,38,91,10,0.57,0.12,365,0,0.59,0.3,2.79,0.82,1.0,33,1
363,2024-03-26,18,44,Cardiology,12,2,115,36,100,5,0.56,0.06,198,0,1.32,0.4,3.19,0.68,1.0,17,1
364,2024-06-29,20,32,Cardiology,15,3,96,5,20,1,0.37,-0.09,151,0,8.4,0.7,19.2,0.68,1.0,16,0
365,2024-04-16,33,22,Antibiotic,3,2,103,27,80,12,0.48,0.11,243,0,1.78,0.6,3.81,0.29,1.2,15,1
366,2024-06-03,94,37,Cardiology,16,1,147,46,100,3,0.77,0.04,272,0,0.8,0.7,3.2,0.16,1.0,28,1
367,2024-08-11,70,9,Oncology,10,2,63,37,100,9,0.69,-0.01,201,0,0.46,0.2,1.7,0.64,1.0,26,1
368,2024-07-01,11,35,Antibiotic,1,2,146,19,48,47,0.13,-0.06,334,0,2.44,0.5,7.68,0.72,1.0,22,1
369,2024-09-13,21,32,Cardiology,20,2,164,17,65,25,0.28,-0.03,281,0,4.22,0.4,9.65,0.38,1.0,16,0
370,2024-07-14,22,32,Painkiller,19,1,172,62,100,6,0.7,0.07,212,0,0.81,0.7,2.77,0.39,1.2,24,1
371,2024-10-13,55,33,Painkiller,14,1,98,21,67,21,0.7,0.2,441,0,1.63,0.1,4.67,0.61,1.0,20,0
372,2024-11-13,15,29,Oncology,18,4,162,28,100,10,0.07,-0.08,215,0,6.75,0.5,5.79,0.69,1.0,6,1
373,2024-05-27,72,20,Diabetes,3,3,151,46,100,15,0.23,0.04,194,0,1.0,1.0,3.28,0.46,1.0,23,1
374,2024-10-30,86,13,Cardiology,20,1,118,39,100,2,0.68,0.0,287,0,0.71,0.5,3.03,0.55,1.0,30,1
375,2024-06-04,98,6,Painkiller,20,2,6,54,100,6,0.38,0.01,124,0,0.04,0.3,0.11,0.14,1.2,19,1
376,2024-04-30,14,7,Cardiology,17,2,0,5,20,17,1.0,0.09,372,0,0.0,0.9,0.0,0.77,1.0,19,1
377,2024-06-22,73,43,Painkiller,20,3,101,44,92,13,0.46,0.0,336,0,3.21,0.4,2.3,0.82,1.2,5,1
378,2024-04-30,54,36,Antibiotic,7,1,170,84,100,11,0.47,0.01,215,0,0.57,0.7,2.02,0.44,1.2,25,1
379,2024-01-19,43,31,Painkiller,3,2,172,16,49,9,0.58,0.04,273,0,2.59,0.8,10.75,0.29,1.0,29,1
380,2024-08-06,27,2,Oncology,1,2,81,46,100,11,0.78,0.01,194,0,0.56,0.3,1.76,0.55,1.0,22,1
381,2024-11-22,66,45,Antibiotic,4,4,34,35,100,13,0.2,-0.01,294,0,0.85,0.5,0.97,0.48,1.2,8,1
382,2024-03-27,10,4,Diabetes,2,1,88,43,100,8,0.92,0.03,448,0,0.68,0.6,2.05,0.14,1.0,21,1
383,2024-11-01,89,5,Painkiller,15,4,10,28,77,13,0.21,0.1,419,0,0.1,0.4,0.36,0.6,1.0,24,1
384,2024-02-27,10,40,Oncology,14,3,163,5,20,12,0.56,0.09,219,0,9.13,0.2,32.6,0.14,1.0,25,0
385,2024-02-22,14,32,Oncology,19,3,148,61,100,31,0.11,0.01,177,0,0.57,0.2,2.43,0.74,1.0,30,1
386,2024-04-22,66,11,Antibiotic,5,2,84,27,58,2,0.63,0.03,165,0,21.78,0.8,3.11,0.66,1.2,1,1
387,2024-01-03,100,44,Cardiology,12,2,83,29,97,1,0.54,0.09,393,0,1.67,0.5,2.86,0.54,1.0,12,1
388,2024-01-06,11,28,Antibiotic,14,1,136,69,100,10,0.85,-0.01,434,0,0.63,0.8,1.97,0.84,1.4,22,1
389,2024-12-09,75,8,Diabetes,1,1,40,30,100,47,0.8,0.1,397,0,0.62,0.8,1.33,0.17,1.0,15,1
390,2024-08-10,8,29,Diabetes,11,2,187,5,20,21,0.46,0.17,131,0,15.4,0.5,37.4,0.84,1.0,17,0
391,2024-11-12,8,34,Antibiotic,20,2,161,32,100,73,0.77,0.1,117,0,5.87,0.6,5.03,0.38,1.2,6,1
392,2024-07-05,21,6,Cardiology,3,3,147,52,100,15,0.35,0.01,404,0,1.8,0.4,2.83,0.84,1.0,11,1
393,2024-08-20,45,21,Painkiller,15,1,35,55,100,75,0.94,-0.04,298,0,0.18,0.7,0.64,0.49,1.2,25,1
394,2024-04-13,27,8,Painkiller,1,4,56,50,100,12,0.68,0.13,227,0,0.52,0.3,1.12,0.29,1.0,15,1
395,2024-04-01,25,29,Antibiotic,6,2,186,29,95,2,0.65,0.02,124,0,2.49,0.9,6.41,0.68,1.2,18,1
396,2024-10-30,75,26,Diabetes,16,2,102,63,100,2,0.52,-0.08,123,0,0.47,0.7,1.62,0.55,1.0,24,1
397,2024-07-05,79,35,Diabetes,19,3,90,22,65,2,0.43,0.06,485,0,1.36,0.3,4.09,0.74,1.0,21,0
398,2024-12-23,22,22,Cardiology,14,2,162,6,20,9,0.88,0.01,259,0,7.88,0.6,27.0,0.81,1.0,24,0
399,2024-11-28,72,48,Antibiotic,1,2,34,21,71,57,0.46,0.19,379,0,0.6,0.7,1.62,0.5,1.2,19,1
400,2024-11-30,54,32,Oncology,18,2,24,5,20,8,0.21,0.07,152,0,1.68,0.6,4.8,0.83,1.0,20,1
401,2024-03-23,94,16,Antibiotic,5,2,84,52,100,14,0.78,0.1,457,0,0.57,0.4,1.62,0.15,1.2,20,1
402,2024-01-24,44,27,Diabetes,5,2,23,23,88,17,0.42,0.01,406,0,0.39,0.3,1.0,0.55,1.0,18,1
403,2024-01-28,35,39,Oncology,7,3,99,19,68,9,0.58,-0.03,442,0,2.81,0.6,5.21,0.79,1.0,13,1
404,2024-03-28,56,5,Antibiotic,15,1,116,19,75,4,0.66,-0.05,179,0,6.11,0.5,6.11,0.15,1.2,7,1
405,2024-04-01,87,2,Oncology,11,2,0,21,52,4,0.49,0.05,407,0,0.0,0.6,0.0,0.26,1.0,18,1
406,2024-11-10,85,8,Diabetes,15,2,147,48,98,14,0.69,-0.1,247,0,0.86,0.8,3.06,0.37,1.0,25,1
407,2024-11-21,25,13,Oncology,7,3,28,33,99,2,0.66,-0.05,381,0,0.14,0.7,0.85,0.55,1.0,41,1
408,2024-06-26,51,22,Antibiotic,16,1,138,47,100,82,0.72,0.02,403,0,4.11,0.4,2.94,0.5,1.0,5,1
